step,track,model,dataset,Memory in Mb,Time in s,using_fallback,MAE,RMSE,R2,error
920.0,Regression,CapyMoa SOKNL,TrumpApproval,0.007784843444824219,26.964088,False,1.6035823979293566,5.303960181894991,-8.1165630519842,
940.0,Regression,CapyMoa SOKNL,TrumpApproval,0.007784843444824219,28.167238,False,1.578456172351596,5.247826242688115,-7.999627731442727,
960.0,Regression,CapyMoa SOKNL,TrumpApproval,0.007784843444824219,29.390141,False,1.5533884084883829,5.1932576026318555,-7.9050287067795,
980.0,Regression,CapyMoa SOKNL,TrumpApproval,0.007784843444824219,30.633004,False,1.5367242377348442,5.141226914346435,-7.897020392071692,
1000.0,Regression,CapyMoa SOKNL,TrumpApproval,0.007784843444824219,31.896876,False,1.5139063125915555,5.089885020312243,-7.86684146084874,
1001.0,Regression,CapyMoa SOKNL,TrumpApproval,0.007784843444824219,33.162151,False,1.5124040447740779,5.087339454561051,-7.8638704790290745,
11.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.003511,False,4.6920055852388645,12.678020826628746,-190.34787152432352,
22.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.008453,False,2.6885607546436705,8.78355478532908,-78.86741335233077,
33.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.014676000000000002,False,2.2770100411464247,7.175481893233982,-34.26638218711152,
44.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.022179,False,1.939100129481761,6.2139666703883085,-29.09955434760039,
55.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.030925,False,2.4824939745543597,6.396036018316313,-6.847605486218026,
66.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.04091,False,3.425536487572379,6.81224512452093,-2.848248054258337,
77.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.052123,False,3.831667009623208,6.826314893855241,-1.5984067942315754,
88.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.064945,False,3.761170424322843,6.534395107451179,-1.164861940785563,
99.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.07902300000000001,False,3.7407828001169494,6.311279760311194,-0.6932638863193952,
110.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.09416100000000001,False,4.116003577426668,6.558233218273581,-0.27896871702561765,
121.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.11038600000000001,False,4.218184355946342,6.552451935764218,0.015447473903227649,
132.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.127669,False,4.1662662418242,6.399853498996429,0.2314714483330378,
143.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.14599,False,4.166010015315281,6.2865953157747745,0.39885104303176144,
154.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.165352,False,4.1287132177361645,6.199938397693967,0.5027332478481283,
165.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.185786,False,4.434813469594224,6.542788706441575,0.5547258765838954,
176.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.207447,False,4.573331626088233,6.665119862969277,0.6273379524741873,
187.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.230261,False,4.607560805561177,6.676232596719372,0.6937918139211507,
198.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.254171,False,4.6422311707211925,6.720168702162869,0.7531941595184357,
209.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.279348,False,5.635508402432339,9.058659699035767,0.6302830301455767,
220.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.305645,False,7.234964513618827,12.709989210074335,0.36277635996854274,
231.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.333052,False,7.746230133391502,13.258457355281921,0.4068337098422362,
242.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.361543,False,8.042710543854737,13.45891831323127,0.5082199649191705,
253.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.391131,False,8.147847171903264,13.380329905551552,0.5778144757417856,
264.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.42186,False,9.166461436455359,15.251525650626355,0.4988151949817967,
275.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.453745,False,9.842398503593106,16.313130669386037,0.49546876267121676,
286.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.486918,False,10.135592952698653,16.563898163324183,0.5494821178132592,
297.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.52117,False,10.076507040472196,16.499035503357966,0.6123208337577134,
308.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.556517,False,10.506097774245498,16.875429417978804,0.6387871628310543,
319.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.592921,False,11.959654339935174,19.905896282788866,0.5439703696330137,
330.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.630402,False,12.252630724055583,20.21837145368317,0.5974145513424552,
341.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.668973,False,12.469204174263098,20.355489576452893,0.6345868480287802,
352.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.7085370000000001,False,12.515491564288109,20.307830951484682,0.669360469486067,
363.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.749109,False,13.716798484754326,22.30666141630899,0.612599434617281,
374.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.790722,False,14.176516914905118,23.19545202440069,0.6149261343994074,
385.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.8333360000000001,False,14.551654635548758,23.672049327014083,0.6451771495859076,
396.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.8769840000000001,False,14.616856377782952,23.60730693756724,0.6709530651556437,
407.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.921892,False,17.02999310246624,31.377963373992454,0.45965408878490854,
418.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,0.9677800000000001,False,18.916836590727684,35.073338006505544,0.3662689189709478,
429.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.014642,False,19.735973116951858,36.10024741643094,0.4034244889175369,
440.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.062472,False,20.19896280671473,36.33312184013428,0.43845909956945595,
451.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.1112650000000002,False,22.913741221894902,42.17321166297956,0.2755593511998644,
462.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.1610250000000002,False,23.833705734445655,43.76893186562978,0.26711046054703913,
473.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.2117330000000002,False,24.331293795529927,44.11045345966356,0.3427722792930601,
484.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.263392,False,25.29746050991922,45.127742177045455,0.34978264174956064,
495.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.315994,False,26.880446917957013,47.5823786328123,0.3199854370898214,
506.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.369523,False,27.335637682528784,48.13509769418395,0.32431191561168204,
517.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.423989,False,27.79800449669844,48.41324968535983,0.3549740018635088,
528.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.479393,False,28.654886303021353,49.26552185054816,0.3995043058526754,
539.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.535718,False,29.667271367754932,50.26579338883333,0.4006660960974294,
550.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.592971,False,30.351743204580817,51.1499401232285,0.3985203414977825,
561.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.65116,False,30.735531768096855,51.36946101376482,0.4198716529134664,
572.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.710295,False,31.55938902758032,52.21717645238934,0.4455391034952846,
578.0,Regression,CapyMoa ORTO,ChickWeights,0.0048828125,1.7700589999999998,False,32.119807279743426,52.8459889844891,0.4459110388673174,
20.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.002844,False,3.008989062124355,10.067564495946469,-225.2435352558445,
40.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.007614,False,3.3514464208007766,7.590484420732953,-21.96125124746571,
60.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.014163,False,3.088985950670002,6.390310323443277,-21.24845408539005,
80.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.022517000000000002,False,2.773982537906253,5.622381307475313,-16.349991527603358,
100.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.032772,False,2.6677979155766356,5.154945079643318,-8.153016375939691,
120.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.044851,False,2.485895154163104,4.768643448527647,-5.654632766610786,
140.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.058792000000000004,False,2.2845577169061357,4.438944639753221,-4.971393176318724,
160.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.074544,False,2.2310923981188973,4.215561639329267,-3.74871832865524,
180.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.092137,False,2.1447260019299557,4.012903593971355,-2.777770629264497,
200.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.111994,False,2.039285539323911,3.825275061152239,-2.4450738156032585,
220.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.13447599999999998,False,5.408680923860539,12.31853844765236,-37.57045563158542,
240.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.15959199999999998,False,8.116012645713212,16.074171886739197,-65.19313119656529,
260.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.18706899999999999,False,10.400731398939994,18.660214298072503,-89.43635100992579,
280.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.216832,False,12.392516710843937,20.682713478412342,-115.38141757342893,
300.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.248892,False,14.04635047600488,22.165763242124886,-130.43800905541198,
320.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.283308,False,15.573578189108021,23.516291129596198,-154.31427146343768,
340.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.320062,False,16.974226673526427,24.730433669295447,-180.51349189896115,
360.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.359371,False,18.304218223747792,25.893756810731674,-199.33534720435435,
380.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.401322,False,19.464440006135764,26.847313127302094,-221.67866834798625,
400.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.446482,False,20.519985294048766,27.694062475383706,-242.4776260299734,
420.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.494352,False,21.467441007936653,28.42787117645734,-263.9195685786025,
440.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.544571,False,22.376689299146832,29.14665360747807,-272.06306038652656,
460.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.597076,False,23.24038209656964,29.83465372675726,-269.82817306129084,
480.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.6519600000000001,False,24.019848480846473,30.43486169203398,-274.0421724094413,
500.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.7094260000000001,False,24.74172623712517,30.983252198664783,-277.7949664312123,
520.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.7694060000000001,False,25.392670794461388,31.46059483472518,-286.7899066189545,
540.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.8318420000000002,False,26.003079317858003,31.9063027783811,-293.74800156537856,
560.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.8964510000000002,False,26.531571864625153,32.26596337412219,-307.5656718720498,
580.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,0.9634760000000002,False,27.0233419556571,32.5968731462269,-321.6751020759383,
600.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.0324030000000002,False,26.46750169949119,32.19621949073452,-310.1440355363125,
620.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.1028740000000001,False,25.728722649405018,31.679812798625438,-295.4978301368994,
640.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.1749960000000002,False,24.967389428442583,31.181843026858953,-280.74095585836784,
660.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.2487610000000002,False,24.250523941641884,30.70606274151973,-270.14694335952674,
680.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.3240200000000002,False,23.58027990971005,30.25179948187951,-266.3052384032119,
700.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.4008700000000003,False,22.965232379970033,29.81852493772267,-265.53631570230397,
720.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.4791890000000003,False,22.395322939217756,29.405448977221216,-263.8964196156365,
740.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.5591170000000003,False,21.855793931587023,29.008462966918927,-256.5750636719303,
760.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.6405620000000003,False,21.306763910130535,28.62440834532146,-252.48145487363115,
780.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.7235120000000004,False,20.792197824350236,28.255545945062185,-247.0533615964805,
800.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.8079650000000003,False,20.300204583248693,27.900504404677687,-243.01574007925598,
820.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.8938570000000003,False,19.83946565994212,27.558975042656726,-239.66784798256657,
840.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,1.9811750000000004,False,19.37986361569797,27.22872955174082,-236.08968937760176,
860.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.0699310000000004,False,18.943631031748133,26.91010023537475,-230.1344104803444,
880.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.1600770000000002,False,18.526381984919613,26.60241741383294,-223.71658142984703,
900.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.2516330000000004,False,18.13744386254766,26.305416547196735,-219.62702912625798,
920.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.3446530000000005,False,17.75724905155707,26.017891526728693,-218.3687836973069,
940.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.4390870000000007,False,17.398118212519872,25.739878423205358,-215.51033594651076,
960.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.5348950000000006,False,17.052122521303072,25.470466230318625,-213.20489055067216,
980.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.632189000000001,False,16.72818295076682,25.209913027783262,-212.92115558775694,
1000.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.730889000000001,False,16.447709076676425,24.96011740895339,-212.22898886794107,
1001.0,Regression,CapyMoa ORTO,TrumpApproval,0.005077362060546875,2.829844000000001,False,16.435333696405078,24.947966599896837,-212.16322158380154,
11.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.008793,False,1.0,1.1547005383792517,-0.5873015873015828,
22.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.020868,False,0.9365079365079367,1.1615534207286164,-0.3967136150234749,
33.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.035844,False,1.1666666666666667,1.4433756729740648,-0.4269788182831651,
44.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.052728,False,1.0310077519379846,1.3069086945603021,-0.3314127787146317,
55.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.07157,False,1.4629629629629626,2.3125173784243014,-0.02585356226563884,
66.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.092474,False,1.62051282051282,2.4717203946647586,0.4933813106531464,
77.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.115551,False,2.0307017543859645,3.1192198004858027,0.45746661861119686,
88.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.140918,False,2.019157088122605,3.0439521933335496,0.5302193998990751,
99.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.16857499999999997,False,2.0136054421768703,2.9912950046741726,0.6196282328964118,
110.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.198449,False,2.340978593272171,3.487892265635058,0.6382468407197726,
121.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.23011099999999998,False,2.495833333333333,3.619296279051434,0.6996141467834683,
132.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.26334799999999997,False,2.4618320610687023,3.5437708911444616,0.764358806050803,
143.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.29811299999999996,False,2.470657276995305,3.5333477278473726,0.8101004881499586,
154.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.33436599999999994,False,2.6067538126361653,3.7269991784030476,0.8203061275241221,
165.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.3720919999999999,False,2.9989837398373975,4.388659473953269,0.7996610306851796,
176.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.41140399999999994,False,3.1519047619047607,4.755235210245851,0.8103105205312799,
187.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.45236299999999996,False,3.3557347670250888,5.015619271696576,0.8271764173385671,
198.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.49495999999999996,False,3.57233502538071,5.326398701247165,0.8449533363866119,
209.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.5391009999999999,False,3.9407051282051277,6.001758111366238,0.837707492285213,
220.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.5849319999999999,False,4.462328767123289,7.22579454444834,0.7940448135385442,
231.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.6324159999999999,False,4.791304347826088,7.850893822771082,0.7920165980587274,
242.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.6815679999999998,False,5.22268326417704,8.458986971317126,0.8057382524815153,
253.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.7322649999999998,False,5.414351851851853,8.64906351018274,0.8235962279108131,
264.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.7845289999999998,False,6.1840937896070995,10.103785206367412,0.7800421192200359,
275.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.8382689999999998,False,6.704683698296838,11.386213535588602,0.7542055463706326,
286.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.8934099999999998,False,7.1640350877192995,12.076989663704774,0.7605006607393892,
297.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,0.9499409999999998,False,7.300957207207207,12.122353701809386,0.7907192650778179,
308.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.0077999999999998,False,7.964712269272529,13.316020926645326,0.7750932713558927,
319.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.0669749999999998,False,9.070230607966456,16.02694163404734,0.7043819835655425,
330.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.1274879999999998,False,9.44883485309017,16.445467282008345,0.7336466477137042,
341.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.189342,False,9.952941176470587,17.057462476693033,0.743403978008697,
352.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.2525959999999998,False,10.15954415954416,17.145638934520193,0.7643133171031345,
363.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.3172439999999999,False,11.116022099447514,18.87170751106156,0.7227232255478192,
374.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.3835259999999998,False,11.847184986595176,20.334904494008793,0.7040470739760349,
385.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.4512059999999998,False,12.38454861111111,21.131364781913554,0.7172549826015918,
396.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.5203669999999998,False,12.487341772151899,21.06157839261307,0.7380931929760053,
407.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.5909729999999997,False,13.604679802955665,22.90906651103936,0.711970379467171,
418.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.6630039999999997,False,14.610911270983214,24.77493045244583,0.6837899315237213,
429.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.7364969999999997,False,15.264213395638631,25.738368374238807,0.6967456146984858,
440.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.8114289999999997,False,15.490698557327256,25.88268518100846,0.7150329651850778,
451.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.8878829999999998,False,16.156666666666663,26.73168173987516,0.7089403361256645,
462.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,1.9658929999999997,False,17.531814895155456,29.361410078256835,0.6701925634770827,
473.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.0454649999999996,False,18.230579096045197,30.23706309644972,0.6911752912606177,
484.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.1264429999999996,False,18.60489993098689,30.812348537660302,0.6968755612607211,
495.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.2088069999999997,False,19.11504723346829,31.495486524103946,0.7020642904688845,
506.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.2925969999999998,False,20.11848184818482,32.94279595420716,0.6835220493318399,
517.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.377839,False,21.06104651162791,34.397150290468566,0.6743930418616839,
528.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.46452,False,21.804237824161927,35.455421925529976,0.6889794832823877,
539.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.552631,False,21.80188971499381,35.39594572068077,0.702812318788195,
550.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.6421959999999998,False,22.437917425622345,36.10963409477602,0.7002378047993454,
561.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.7332259999999997,False,23.220386904761902,36.98586961383048,0.6992637792505563,
572.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.8257229999999995,False,23.942352597781667,37.7668978751484,0.7099540659778284,
578.0,Regression,CapyMoa KNN Regressor,ChickWeights,0.005297660827636719,2.9191509999999994,False,23.957683419988445,37.72867037627029,0.7175780557013378,
20.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.002429,False,0.32631807017544,0.4122857779246674,0.6205766580801617,
40.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.006836,False,0.3982682051282056,0.49798066201141017,0.9011716554345979,
60.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.013221,False,0.3757454237288143,0.4753617459832632,0.8768868618435289,
80.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.021588,False,0.3638697890295366,0.4600540989438017,0.8838346823939716,
100.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.032074,False,0.33947582491582545,0.4321859136789304,0.9356635091149687,
120.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.044629,False,0.33509983193277343,0.4294263889945433,0.9460350412619916,
140.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.059308,False,0.3136343884892087,0.40918845118093966,0.9492585415831291,
160.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.076152,False,0.3140753668763104,0.4093206220823048,0.9552294145748972,
180.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.095236,False,0.31326445065176906,0.405818997400884,0.9613648253115737,
200.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.116672,False,0.3079958123953097,0.4005890747876132,0.9622191786793951,
220.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.140436,False,0.31638252663622507,0.4087378786023668,0.9575354842743545,
240.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.16659000000000002,False,0.3230943514644351,0.41575972120563504,0.9557166431719648,
260.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.19548400000000002,False,0.3151066537966537,0.4062892330141075,0.9571273425944088,
280.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.22693200000000002,False,0.30112867383512526,0.3939209366283262,0.9577830611650495,
300.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.261068,False,0.30175432552954284,0.3933227731901105,0.9586139691695068,
320.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.297808,False,0.2984754649947751,0.3889611805577937,0.9575100493173223,
340.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.337254,False,0.3108173451327432,0.40695096925845986,0.9508493096892564,
360.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.379375,False,0.3087948932219124,0.40368180001535064,0.9513093252834939,
380.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.424231,False,0.3110356992084429,0.41650575473508245,0.9464056544735019,
400.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.47200000000000003,False,0.306237518796992,0.4109126276486245,0.9463975427985251,
420.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.522668,False,0.29964587112171787,0.40364982202858346,0.946588485543734,
440.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.576171,False,0.30101069096431243,0.40379886876788446,0.9475898080920555,
460.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.6325459999999999,False,0.30024857661583126,0.40391466975903506,0.9503600780423835,
480.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.6919,False,0.2952004244954765,0.39793993107716263,0.9529790211834861,
500.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.7542899999999999,False,0.29255076820307263,0.3952722536831166,0.9546242742807879,
520.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.8199819999999999,False,0.2950401156069362,0.39639444301576515,0.95431256104843,
540.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.8888159999999998,False,0.29118948051948035,0.3922364906999226,0.9554555199244305,
560.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,0.9608279999999998,False,0.30330872987477625,0.42032620592572506,0.9476361860425186,
580.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,1.0360489999999998,False,0.3097478814047206,0.43029943639216267,0.9437716776624755,
600.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,1.1145709999999998,False,0.3078751085141902,0.42938698141570775,0.9446586859290218,
620.0,Regression,CapyMoa KNN Regressor,TrumpApproval,0.005518913269042969,1.1964199999999998,False,0.31060048465266554,0.4383594931239462,0.943230229521332,
